Id;Caption
2763;"Ce virus nous est arrivé d'une façon encore méconnue pour l'instant. Le monde médical se retrouve perplexe face aux différents symptômes que peuvent développer les personnes atteintes par ce covid-19. Il s'attaque aux points faibles de l'individu et peut provoquer des réactions différentes en fonction de ceux-ci.
 Souhaitons que les essais de traitements ou recherches de vaccins avancent vites."
2764;Tenant compte de la région où j'habite, je n'ai pas vraiment d'inquiétude.
2765;Les comportements de la population
2766;"Rebond, deuxième vague. 
 Retour au système libéral antérieur. 
 Que le gouvernement ne tienne pas compte de la solidarité et de l'implication des ' petits métiers ' si déconsidérés"
2767;Habitante d'une zone rurale je ne me sens pas en grand danger puisque les occasions de rencontrer d'autres personnes sont rares donc les gestes barrières faciles à respecter.
2768;Le manque de précautions des gens après le 11 mai et une reprise de l'épidémie qui nous obligerait à de nouvelles restrictions
2769;"Le sans fin de la pandémie, encore de longs mois. 
 Les troubles sociaux et économiques à très court terme avec le déconfinement."
2770;pas vraiment d'inquiétude
2773;attraper le virus car je suis asthmatique et soignée depuis longtemps par cortisone (cachets) , et donc devoir pendant très longtemps (jusqu'au vaccin?) réduire beaucoup mes contacts sociaux et familiaux
2774;"LA VIE CHANGERA OBLIGATOIREMENT  _ PERSONNELLEMENT JE PENSE QU'ON ETAIT
  TROP BIEN ET BEAUCOUP NE LE RECONNAISSAIT PAS ET EN DEMANDAIT ENCORE PLUS.
  PEUT-ETRE AI-JE TORT ! ........ DE PENSER COMME CELA."
2775;"sanitaires
 sociales
 economiques"
2776;"Nos gouvernants n'ont aucune connaissance du terrain, les mesures autoritaires ne responsabilisent absolument pas les personnes, la démocratie perd de sa valeur. La pandémie malgré le dévouement des personnels hospitaliers, et de beaucoup d'acteurs de la vie économique de première nécessité, a montré les carences institutionnelles et économiques en France. De belles promesses ont été faites, seront-elles exécutées?
 L'état est devenu trop policier, avec des excès notoires, la réflexion et le bon sens sont absents."
2777;Mes inquiétudes ne sont pas de nature sanitaire (48 000 morts/an pour cause de pollution atmosphérique : tout le monde s'en f...!) mais portent sur les dérives anti-démocratiques : état d'urgence prolongé, tracking - nouvelle mode 'brigade' ou police sanitaire, l'histoire des médias 'autorisés' sur le Covid (rétropédalage après coup), et plus encore sur l'après : qu'est-ce qu'une vie sans contacts, masqués, distanciés, sans cinéma, sans théâtre, sans concert, sans festival, sans musée, exposition, sans randonnée, sans voyage, sans petite ou grande fête ?
2778;la propagation du virus par suite de négligence et de non respect des regles
2779;"La méfiance vis à vis des autres qui peut conduire à des rejets de certaines générations.
 Les médias - télévision, journaux, radio développent comme thème principal les méfaits du coronavirus et créent ainsi une peur aggravée par les décisions gouvernementales  remises en cause, voire contradictoires.
 Les 'Vieux' qui  vivent ont tous traversé, au cours de leur existence, des  expériences de situations dangereuses - guerres, maladies, insécurité, accidents etc......"
2781;la séparation de mes proches dû au confinement  - le prolongement de cette situation pour une catégorie de la population
2782;Peur d'être mal détecté au début de la maladie
2783;D'être malade toute seule.
2784;la contamination des miens et de moi-même
2785;Mon épouse et moi,nous sommes des personnes vulnérables vu tous nos antécédents  de notre état de santé. Donc nous respectons le confinement à 100%,
2786;La peur d'être malade seule
2788;L'instauration d'un état d'urgence avec pleins pouvoirs pour le gouvernement, sans  contrôle parlementaire, est une atteinte grave à la démocratie. La psychose créée par le gouvernement et l'irrationalité entretenue à propos de la réalité de cette crise sanitaire sérieuse mais non catastrophique sont extrêmement inquiétants. La docilité de nos concitoyens et de la classe politique face aux atteintes aux droits évoque une 'Sinisation' larvée de l'opinion publique. Cette crise révèle la dégradation de notre système sanitaire, tant en nombre de médecins formés qu'en matière de gestion des hôpitaux publics largement mis à mal par l'administration qui a transformé les lieux de soins en champ de bataille pour leur petit pouvoir. Il est temps de redistribuer les cartes de la gouvernance hospitalière en remettant les sous-produits de l'école de Rennes à leur place, celle d'économes.
2789;"conséquences économiques et sociétales graves dès le mois d'octobre,
 le gouvernement ne saura pas changer notre mode de vie actuelle par manque de courage politique"
2790;Que le confinement se termine en oubli des autres et augmente l'isolement.
2791;D'être contaminé puis de contaminer mon épouse
2792;Peur d'être contaminer et Peur de devoir aller à l'hôpital et difficulté de s'en sortir.
2793;Ne pas pouvoir reprendre une vie sociale et en premier renouer avec ma famille
2794;"La mauvaise information : on ne dit pas 'ne faites pas ceci' , 'ou faites cela', sans dire 'pourquoi' et 'comment parce que'. Si non, on s'adresse à un enfant, un irresponsable ! est-ce que c'est ce que l'on veut des adultes ?
 d'où, une interprétation de soumission : acceptée ou refusée ...
 DONC  donc un manque de responsabilité de la majorité des gens devant les gestes primaires sanitaires qui n'ont cessés de progresser  de + en+ vite.  ex.: (78 % des adultes ne se lavaient pas les mains avant de manger), (97 % des gens s'appelaient par leurs prénom, s'embrassaient pour se dire bonjour : comme des enfants !) etc.  C'est le covid19 qui a rappellé à l'ordre ... pour combien de temps ?"
2796;Crainte d'une affection traumatisante et de ne pas être convenablement prise en charge dans un hôpital par des soignants épuisés et manquant de moyens. Crainte aussi de ne pas être considérée comme une personne à sauver en raison de mon âge.
2797;l'indiscipline des gens
2799;Risquer d'attraper Cette maladie
2800;La propagation du virus dont on ne connaît pas le terme.
2801;"Je suis inquiete pour les entreprises. .
 L ecomomie du pays"
2802;inquiétudespour l' avenir
2805;Le fait d'avoir plus de 70 ans et d'avoir d'autres pathologies me conduit à penser que si j'attrapais le COVID 19, ce serait sous sa forme grave avec peut-être une période en réanimation qui entraînerait, d'après toutes les informations diffusées,  inéluctablement d'autres difficultés.
2806;Pandémie
2807;"Séquelles du civisme
 Ne pas pouvoir circuler librement"
2808;"Agé de 84 ans, et atteint de plusieurs pathologies, je fais partie des 3% les plus vulnérables.
 Je vis sereinement un confinement assez strict.
 J'appréhende la sortie du confinement."
2810;QUE CE N'EST PAS FINI ET AVEC L'ARRIVEE POSSIBLE DES VACANCIERS QUI RISQUENT DE NOUS AMENER CE COVID IL Y AURA UNE 2éme VAGUE
2811;Ignorance de la manière dont on peut sortir de la crise
2812;D'être contaminée et d'en mourir
2815;"peur  de r cette maladie  et surout peur mmes petits enfants Ils ont  entre 27 et 30 ans  , c'est un âge magnifique et ils sont totalement bloqués  car on  est dans l'ignorance de cette maladie et de ce qui peut se passer 
  J'ai aussi peur  de l'impossibilité  que l'on a de voir et consulter les médecins . j'ai unesoeur r malade et son médecin spécialiste est très éloigné"
2818;Qu'on ne tienne pas  compte de notre expérience de vie et de notre évaluation responsable des risques. Qu'après la pandémie tout recommence à aller à vau l'eau. Mon sentiment, depuis le début c' est que les conséquences seront mille fois plus dommageables que le virus.
2820;crains que ça va être long. les gens font déjà n'importe quoi alors le retout à la vie normale risque de poser de gros problèmes  On pourrait avoir ainsi une deuxième vague  je crains aussi pour sa famille  mêm si elle ne fait pas n'importe quoi
2823;que sera l'avenir  pour bnous mais surtout nos petits enfants mêm s'ils ont de bons diplômees
2824;"1/ d'attraper ce virus et d'être mortellement malade.
 2/ que ce virus perdure et bloque la société à long terme."
2826;"devoir être hospitalisée 
 Le transmettre à mon mari
 Ne pas pouvoir passer la semaine de vacances avec mes enfants en aôut"
2827;l'avenir de l' humanité
2828;surtout sur les conséquence sur tous le mone et sur tous les plans économique, social.....
2829;peur d'être contaminé et de développer une forme grave de la maladie
2830;mourir seule
2831;Le délire suicidaire , la terreur que les gouvernants et les médias ont provoqué dans la population pour masquer une impréparation et une incapacité à affronter le problème , le total irréalisme des mesures de 'protection' qui sont exigées aussi bien pour l'Ecole que pour le monde culturel qui est menacé de mort , les propositions de discrimination par groupes d'âge, d'activité, de résidence géographique , la prise de pouvoir de certains scientifiques qui croient détenir la vérité (Institut Pasteur par exemple) et qui veulent imposer leurs idées intégristes.
2832;pas d'inquiétude
2833;pas vraiment d'inquiétude
2834;Pas inquiet
2835;des poumons pas tres en forme,ma generaliste m'a demande de ne pas entrer dans les magasins,
2836;La mort solitaire des personnes âgées, victimes des familles violentes , les personnes vivant dans la précarité
2837;c'est d'avoir le coronavirus
2838;Déplacements à risques, peur d'être contaminé sans voir où il y a un risque .
2839;C'est une pandemie qui n'est pas naturel et qui nous inquiète surtout vis a vis de nos enfants et petits enfants.
2840;être contaminé
2841;"inquietude majorée par les infos 
 il faudrait remettre de l'argent dans  les hopitaux  etc ..."
